file,contract,ground truth,vul_type
39401,OraclizeI,0,unchecked external call
39401,OraclizeAddrResolverI,0,unchecked external call
39401,usingOraclize,0,unchecked external call
39401,DSSafeAddSub,0,unchecked external call
39401,Etheroll,0,unchecked external call
39402,iE4RowEscrow,0,unchecked external call
39402,Token,0,unchecked external call
39402,E4RowRewards,0,unchecked external call
39402,E4Token,0,unchecked external call
39413,iE4RowEscrow,0,unchecked external call
39413,Token,0,unchecked external call
39413,E4RowRewards,0,unchecked external call
39413,E4Token,0,unchecked external call
39420,iE4RowEscrow,0,unchecked external call
39420,Token,0,unchecked external call
39420,E4RowRewards,0,unchecked external call
39420,E4Token,0,unchecked external call
39458,OraclizeI,0,unchecked external call
39458,OraclizeAddrResolverI,0,unchecked external call
39458,usingOraclize,0,unchecked external call
39458,DSSafeAddSub,0,unchecked external call
39458,Etheroll,0,unchecked external call
39459,OraclizeI,0,unchecked external call
39459,OraclizeAddrResolverI,0,unchecked external call
39459,usingOraclize,0,unchecked external call
39459,DSSafeAddSub,0,unchecked external call
39459,Etheroll,0,unchecked external call
39469,iE4RowEscrow,0,unchecked external call
39469,Token,0,unchecked external call
39469,E4RowRewards,0,unchecked external call
39469,E4Token,0,unchecked external call
39473,MultiSigWallet,0,unchecked external call
39473,MultiSigWalletWithDailyLimit,0,unchecked external call
39483,iE4RowEscrow,0,unchecked external call
39483,Token,0,unchecked external call
39483,E4RowRewards,0,unchecked external call
39483,E4Token,0,unchecked external call
39492,iE4RowEscrow,0,unchecked external call
39492,E4RowEscrowU,0,unchecked external call
39493,iE4RowEscrow,0,unchecked external call
39493,Token,0,unchecked external call
39493,E4RowRewards,0,unchecked external call
39493,E4Token,0,unchecked external call
39495,MultiSigWallet,0,unchecked external call
39495,PresaleToken,0,unchecked external call
39495,TokenManager,0,unchecked external call
3950,MultiSigWallet,0,unchecked external call
39512,RSPLT_I,0,unchecked external call
39513,DSPLT_A,0,unchecked external call
39606,RSPLT_H,0,unchecked external call
39607,RSPLT_G,0,unchecked external call
39612,RSPLT_F,0,unchecked external call
39618,RSPLT_E,0,unchecked external call
39644,AddressOwnershipVerification,0,unchecked external call
39662,IElectricCharger,0,unchecked external call
39662,ElectricQueue,0,unchecked external call
39682,MultiSigWallet,0,unchecked external call
39682,MultiSigWalletWithDailyLimit,0,unchecked external call
39684,EtherprisesLLC,0,unchecked external call
39684,SeriesFactory,0,unchecked external call
39705,TokenTracker,0,unchecked external call
39705,Phased,0,unchecked external call
39705,StepFunction,0,unchecked external call
39705,Targets,0,unchecked external call
39705,Parameters,0,unchecked external call
39705,FDC,0,unchecked external call
39711,MultiSigWallet,0,unchecked external call
39749,token,0,unchecked external call
39749,owned,0,unchecked external call
39749,DSSafeAddSub,0,unchecked external call
39749,EtherollCrowdfund,0,unchecked external call
39776,OrangeGov_Main,0,unchecked external call
39790,Token,0,unchecked external call
39790,HumanStandardToken,0,unchecked external call
39817,SafeMath,0,unchecked external call
39817,Token,0,unchecked external call
39817,ValueTrader,0,unchecked external call
39817,ShopKeeper,0,unchecked external call
39817,ProfitContainerAdapter,0,unchecked external call
39858,MilestoneTracker,0,unchecked external call
39890,MilestoneTracker,0,unchecked external call
39901,OraclizeI,0,unchecked external call
39901,OraclizeAddrResolverI,0,unchecked external call
39901,usingOraclize,0,unchecked external call
39901,Dice,0,unchecked external call
39902,OraclizeI,0,unchecked external call
39902,OraclizeAddrResolverI,0,unchecked external call
39902,usingOraclize,0,unchecked external call
39902,Dice,0,unchecked external call
39903,OraclizeI,0,unchecked external call
39903,OraclizeAddrResolverI,0,unchecked external call
39903,usingOraclize,0,unchecked external call
39903,Dice,0,unchecked external call
39905,OraclizeI,0,unchecked external call
39905,OraclizeAddrResolverI,0,unchecked external call
39905,usingOraclize,0,unchecked external call
39905,Dice,0,unchecked external call
39906,OraclizeI,0,unchecked external call
39906,OraclizeAddrResolverI,0,unchecked external call
39906,usingOraclize,0,unchecked external call
39906,Dice,0,unchecked external call
39907,OraclizeI,0,unchecked external call
39907,OraclizeAddrResolverI,0,unchecked external call
39907,usingOraclize,0,unchecked external call
39907,Dice,0,unchecked external call
39908,OraclizeI,0,unchecked external call
39908,OraclizeAddrResolverI,0,unchecked external call
39908,usingOraclize,0,unchecked external call
39908,Dice,0,unchecked external call
39912,owned,0,unchecked external call
39912,CampaignBeneficiary,0,unchecked external call
39931,Owned,0,unchecked external call
39931,Mortal,0,unchecked external call
39931,Comission,0,unchecked external call
39931,Builder,0,unchecked external call
39931,BuilderComission,0,unchecked external call
39933,Owned,0,unchecked external call
39933,Mortal,0,unchecked external call
39933,Comission,0,unchecked external call
39944,MilestoneTracker,0,unchecked external call
39951,OraclizeI,0,unchecked external call
39951,OraclizeAddrResolverI,0,unchecked external call
39951,usingOraclize,0,unchecked external call
39951,Dice,0,unchecked external call
39953,OraclizeI,0,unchecked external call
39953,OraclizeAddrResolverI,0,unchecked external call
39953,usingOraclize,0,unchecked external call
39953,Dice,0,unchecked external call
39954,OraclizeI,0,unchecked external call
39954,OraclizeAddrResolverI,0,unchecked external call
39954,usingOraclize,0,unchecked external call
39954,Dice,0,unchecked external call
39955,OraclizeI,0,unchecked external call
39955,OraclizeAddrResolverI,0,unchecked external call
39955,usingOraclize,0,unchecked external call
39955,Dice,0,unchecked external call
39956,OraclizeI,0,unchecked external call
39956,OraclizeAddrResolverI,0,unchecked external call
39956,usingOraclize,0,unchecked external call
39956,Dice,0,unchecked external call
39957,OraclizeI,0,unchecked external call
39957,OraclizeAddrResolverI,0,unchecked external call
39957,usingOraclize,0,unchecked external call
39957,Dice,0,unchecked external call
39959,OraclizeI,0,unchecked external call
39959,OraclizeAddrResolverI,0,unchecked external call
39959,usingOraclize,0,unchecked external call
39959,Dice,0,unchecked external call
39960,OraclizeI,0,unchecked external call
39960,OraclizeAddrResolverI,0,unchecked external call
39960,usingOraclize,0,unchecked external call
39960,Dice,0,unchecked external call
39961,OraclizeI,0,unchecked external call
39961,OraclizeAddrResolverI,0,unchecked external call
39961,usingOraclize,0,unchecked external call
39961,Dice,0,unchecked external call
39962,OraclizeI,0,unchecked external call
39962,OraclizeAddrResolverI,0,unchecked external call
39962,usingOraclize,0,unchecked external call
39962,Dice,0,unchecked external call
39963,OraclizeI,0,unchecked external call
39963,OraclizeAddrResolverI,0,unchecked external call
39963,usingOraclize,0,unchecked external call
39963,Dice,0,unchecked external call
39973,EtherTreasuryInterface,0,unchecked external call
39973,SafeMin,0,unchecked external call
39973,MultiAsset,0,unchecked external call
39973,AssetMin,0,unchecked external call
39973,Owned,0,unchecked external call
39973,GMT,0,unchecked external call
39994,Base,0,unchecked external call
39994,Math,0,unchecked external call
39994,ERC20Interface,0,unchecked external call
39994,ERC20Token,0,unchecked external call
39994,ITTInterface,0,unchecked external call
39994,ITT,0,unchecked external call
40028,EtherTreasuryInterface,0,unchecked external call
40028,SafeMin,0,unchecked external call
40028,MultiAsset,0,unchecked external call
40028,AssetMin,0,unchecked external call
40028,Owned,0,unchecked external call
40028,GMT,0,unchecked external call
40042,OraclizeI,0,unchecked external call
40042,OraclizeAddrResolverI,0,unchecked external call
40042,usingOraclize,0,unchecked external call
40042,FirstContract,0,unchecked external call
40044,OraclizeI,0,unchecked external call
40044,OraclizeAddrResolverI,0,unchecked external call
40044,usingOraclize,0,unchecked external call
40044,FirstContract,0,unchecked external call
40046,OraclizeI,0,unchecked external call
40046,OraclizeAddrResolverI,0,unchecked external call
40046,usingOraclize,0,unchecked external call
40046,FirstContract,0,unchecked external call
40048,OraclizeI,0,unchecked external call
40048,OraclizeAddrResolverI,0,unchecked external call
40048,usingOraclize,0,unchecked external call
40048,FirstContract,0,unchecked external call
40054,ArithLib,0,unchecked external call
40054,Laundromat,0,unchecked external call
40055,Token,0,unchecked external call
40055,HumanStandardToken,0,unchecked external call
40055,CampaignToken,0,unchecked external call
40055,Campaign,0,unchecked external call
40089,OwnedI,0,unchecked external call
40089,Owned,0,unchecked external call
40089,WithBeneficiary,0,unchecked external call
40089,WithFee,0,unchecked external call
40089,PullPaymentCapable,0,unchecked external call
40089,CertifierDbI,0,unchecked external call
40089,CertificationDbI,0,unchecked external call
40089,CertificationDb,0,unchecked external call
40090,Delegate,0,unchecked external call
40090,MultiAccess,0,unchecked external call
40092,OwnedI,0,unchecked external call
40092,Owned,0,unchecked external call
40092,PullPaymentCapable,0,unchecked external call
40092,WithBeneficiary,0,unchecked external call
40092,CertificationCentreI,0,unchecked external call
40092,CertificationCentre,0,unchecked external call
40118,DaoAccount,0,unchecked external call
40118,DaoChallenge,0,unchecked external call
40120,Ownable,0,unchecked external call
40120,Claimable,0,unchecked external call
40120,ERC20Basic,0,unchecked external call
40120,ERC20,0,unchecked external call
40120,Withdrawals,1,unchecked external call
40123,Ownable,0,unchecked external call
40123,Claimable,0,unchecked external call
40123,ERC20Basic,0,unchecked external call
40123,ERC20,0,unchecked external call
40123,Withdrawals,1,unchecked external call
40124,Ownable,0,unchecked external call
40124,Claimable,0,unchecked external call
40124,ERC20Basic,0,unchecked external call
40124,ERC20,0,unchecked external call
40124,Withdrawals,1,unchecked external call
40127,Ownable,0,unchecked external call
40127,Claimable,0,unchecked external call
40127,ERC20Basic,0,unchecked external call
40127,ERC20,0,unchecked external call
40127,Withdrawals,1,unchecked external call
40129,Ownable,0,unchecked external call
40129,Claimable,0,unchecked external call
40129,ERC20Basic,0,unchecked external call
40129,ERC20,0,unchecked external call
40129,Withdrawals,1,unchecked external call
40204,MultiAsset,0,unchecked external call
40204,Ambi,0,unchecked external call
40204,EtherTreasuryInterface,0,unchecked external call
40204,Safe,0,unchecked external call
40204,Asset,0,unchecked external call
40204,AmbiEnabled,0,unchecked external call
40204,CryptoCarbon,0,unchecked external call
40205,MultiAsset,0,unchecked external call
40205,Ambi,0,unchecked external call
40205,EtherTreasuryInterface,0,unchecked external call
40205,Safe,0,unchecked external call
40205,AmbiEnabled,0,unchecked external call
40205,Asset,0,unchecked external call
40205,AnthemGold,0,unchecked external call
40241,AbstractDaoChallenge,0,unchecked external call
40241,DaoAccount,0,unchecked external call
40241,DaoChallenge,0,unchecked external call
40242,Owned,0,unchecked external call
40242,CrossWhitehatWithdraw,0,unchecked external call
40249,AbstractDaoChallenge,0,unchecked external call
40249,DaoAccount,0,unchecked external call
40249,DaoChallenge,0,unchecked external call
40250,Ownable,0,unchecked external call
40250,Claimable,0,unchecked external call
40250,ERC20Basic,0,unchecked external call
40250,ERC20,0,unchecked external call
40250,Withdrawals,1,unchecked external call
40256,Ownable,0,unchecked external call
40256,Claimable,0,unchecked external call
40256,ERC20Basic,0,unchecked external call
40256,ERC20,0,unchecked external call
40256,Withdrawals,1,unchecked external call
40259,Ownable,0,unchecked external call
40259,Claimable,0,unchecked external call
40259,ERC20Basic,0,unchecked external call
40259,ERC20,0,unchecked external call
40259,Withdrawals,1,unchecked external call
40267,Ownable,0,unchecked external call
40267,Claimable,0,unchecked external call
40267,ERC20Basic,0,unchecked external call
40267,ERC20,0,unchecked external call
40267,Withdrawals,1,unchecked external call
40290,Ownable,0,unchecked external call
40290,Claimable,0,unchecked external call
40290,ERC20Basic,0,unchecked external call
