---------------------------------------
Begin Slurm Prolog: Nov-19-2024 00:07:52
Job ID:    953056
User ID:   zyahn3
Account:   scs
Job name:  finetuningNxcode
Partition: coc-gpu
---------------------------------------
/home/hice1/zyahn3/.conda/envs/BugScanner
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]
 64%|██████▎   | 1766/2780 [2:27:55<1:33:36,  5.54s/it]
 64%|██████▎   | 1767/2780 [2:27:58<1:21:17,  4.82s/it]
 64%|██████▎   | 1768/2780 [2:28:04<1:28:25,  5.24s/it]
 64%|██████▎   | 1769/2780 [2:28:08<1:20:02,  4.75s/it]
 64%|██████▎   | 1770/2780 [2:28:14<1:27:29,  5.20s/it]
                                                       

 64%|██████▎   | 1770/2780 [2:28:14<1:27:29,  5.20s/it]
 64%|██████▎   | 1771/2780 [2:28:20<1:32:41,  5.51s/it]
 64%|██████▎   | 1772/2780 [2:28:23<1:19:21,  4.72s/it]
 64%|██████▍   | 1773/2780 [2:28:29<1:25:48,  5.11s/it]
 64%|██████▍   | 1774/2780 [2:28:34<1:23:47,  5.00s/it]
 64%|██████▍   | 1775/2780 [2:28:39<1:22:24,  4.92s/it]
 64%|██████▍   | 1776/2780 [2:28:44<1:23:15,  4.98s/it]
 64%|██████▍   | 1777/2780 [2:28:50<1:29:30,  5.35s/it]
 64%|██████▍   | 1778/2780 [2:28:55<1:27:20,  5.23s/it]
 64%|██████▍   | 1779/2780 [2:29:00<1:24:57,  5.09s/it]
 64%|██████▍   | 1780/2780 [2:29:05<1:27:47,  5.27s/it]
                                                       

 64%|██████▍   | 1780/2780 [2:29:05<1:27:47,  5.27s/it]
 64%|██████▍   | 1781/2780 [2:29:10<1:26:51,  5.22s/it]
 64%|██████▍   | 1782/2780 [2:29:17<1:31:52,  5.52s/it]
 64%|██████▍   | 1783/2780 [2:29:20<1:21:44,  4.92s/it]
 64%|██████▍   | 1784/2780 [2:29:26<1:28:14,  5.32s/it]
 64%|██████▍   | 1785/2780 [2:29:31<1:23:33,  5.04s/it]
 64%|██████▍   | 1786/2780 [2:29:37<1:29:26,  5.40s/it]
 64%|██████▍   | 1787/2780 [2:29:42<1:26:09,  5.21s/it]
 64%|██████▍   | 1788/2780 [2:29:48<1:31:13,  5.52s/it]
 64%|██████▍   | 1789/2780 [2:29:53<1:29:17,  5.41s/it]
 64%|██████▍   | 1790/2780 [2:29:56<1:15:37,  4.58s/it]
                                                       

 64%|██████▍   | 1790/2780 [2:29:56<1:15:37,  4.58s/it]
 64%|██████▍   | 1791/2780 [2:30:02<1:23:45,  5.08s/it]
 64%|██████▍   | 1792/2780 [2:30:08<1:28:19,  5.36s/it]
 64%|██████▍   | 1793/2780 [2:30:12<1:21:56,  4.98s/it]
 65%|██████▍   | 1794/2780 [2:30:17<1:19:27,  4.84s/it]
 65%|██████▍   | 1795/2780 [2:30:22<1:18:57,  4.81s/it]
 65%|██████▍   | 1796/2780 [2:30:24<1:09:00,  4.21s/it]
 65%|██████▍   | 1797/2780 [2:30:31<1:18:57,  4.82s/it]
 65%|██████▍   | 1798/2780 [2:30:34<1:14:13,  4.53s/it]
 65%|██████▍   | 1799/2780 [2:30:37<1:05:21,  4.00s/it]
 65%|██████▍   | 1800/2780 [2:30:42<1:08:40,  4.20s/it]
                                                       

 65%|██████▍   | 1800/2780 [2:30:42<1:08:40,  4.20s/it]
 65%|██████▍   | 1801/2780 [2:30:48<1:16:49,  4.71s/it]
 65%|██████▍   | 1802/2780 [2:30:51<1:09:47,  4.28s/it]
 65%|██████▍   | 1803/2780 [2:30:56<1:13:57,  4.54s/it]{'loss': 0.0522, 'grad_norm': 0.03964889049530029, 'learning_rate': 0.0002, 'epoch': 3.27}
{'loss': 0.0742, 'grad_norm': 0.11858376115560532, 'learning_rate': 0.0002, 'epoch': 3.3}
{'loss': 0.0923, 'grad_norm': 0.13288651406764984, 'learning_rate': 0.0002, 'epoch': 3.34}
{'loss': 0.0462, 'grad_norm': 0.0451861210167408, 'learning_rate': 0.0002, 'epoch': 3.38}
{'loss': 0.0528, 'grad_norm': 0.1442602127790451, 'learning_rate': 0.0002, 'epoch': 3.41}
{'loss': 0.0797, 'grad_norm': 0.14647208154201508, 'learning_rate': 0.0002, 'epoch': 3.45}
{'loss': 0.073, 'grad_norm': 0.12105634808540344, 'learning_rate': 0.0002, 'epoch': 3.48}
{'loss': 0.0734, 'grad_norm': 0.22632566094398499, 'learning_rate': 0.0002, 'epoch': 3.52}
{'loss': 0.0723, 'grad_norm': 0.02960232086479664, 'learning_rate': 0.0002, 'epoch': 3.55}
{'loss': 0.0693, 'grad_norm': 0.09218981862068176, 'learning_rate': 0.0002, 'epoch': 3.59}
{'loss': 0.0761, 'grad_norm': 0.15073993802070618, 'learning_rate': 0.0002, 'epoch': 3.63}
{'loss': 0.1021, 'grad_norm': 0.12487030029296875, 'learning_rate': 0.0002, 'epoch': 3.66}
{'loss': 0.0622, 'grad_norm': 0.14180798828601837, 'learning_rate': 0.0002, 'epoch': 3.7}
{'loss': 0.105, 'grad_norm': 0.06003031134605408, 'learning_rate': 0.0002, 'epoch': 3.73}
{'loss': 0.054, 'grad_norm': 0.13687388598918915, 'learning_rate': 0.0002, 'epoch': 3.77}
{'loss': 0.0863, 'grad_norm': 0.16574254631996155, 'learning_rate': 0.0002, 'epoch': 3.81}
{'loss': 0.0415, 'grad_norm': 0.038719724863767624, 'learning_rate': 0.0002, 'epoch': 3.84}
{'loss': 0.0755, 'grad_norm': 0.20808006823062897, 'learning_rate': 0.0002, 'epoch': 3.88}
{'loss': 0.1586, 'grad_norm': 0.052511125802993774, 'learning_rate': 0.0002, 'epoch': 3.91}
{'loss': 0.0718, 'grad_norm': 0.17796127498149872, 'learning_rate': 0.0002, 'epoch': 3.95}
{'loss': 0.0672, 'grad_norm': 0.03912430256605148, 'learning_rate': 0.0002, 'epoch': 3.99}
{'loss': 0.1015, 'grad_norm': 0.1484365314245224, 'learning_rate': 0.0002, 'epoch': 4.02}
{'loss': 0.049, 'grad_norm': 0.1739494800567627, 'learning_rate': 0.0002, 'epoch': 4.06}
{'loss': 0.0226, 'grad_norm': 0.10567139834165573, 'learning_rate': 0.0002, 'epoch': 4.09}
{'loss': 0.0427, 'grad_norm': 0.07331839203834534, 'learning_rate': 0.0002, 'epoch': 4.13}
{'loss': 0.055, 'grad_norm': 0.20493380725383759, 'learning_rate': 0.0002, 'epoch': 4.17}
{'loss': 0.0276, 'grad_norm': 0.02116559073328972, 'learning_rate': 0.0002, 'epoch': 4.2}
{'loss': 0.0501, 'grad_norm': 0.09465689957141876, 'learning_rate': 0.0002, 'epoch': 4.24}
{'loss': 0.0601, 'grad_norm': 0.1346595734357834, 'learning_rate': 0.0002, 'epoch': 4.27}
{'loss': 0.0701, 'grad_norm': 0.22508570551872253, 'learning_rate': 0.0002, 'epoch': 4.31}
{'loss': 0.0582, 'grad_norm': 0.1267373114824295, 'learning_rate': 0.0002, 'epoch': 4.34}
{'loss': 0.043, 'grad_norm': 0.005793930031359196, 'learning_rate': 0.0002, 'epoch': 4.38}
{'loss': 0.0438, 'grad_norm': 0.014300367794930935, 'learning_rate': 0.0002, 'epoch': 4.42}
{'loss': 0.0932, 'grad_norm': 0.022495321929454803, 'learning_rate': 0.0002, 'epoch': 4.45}
{'loss': 0.0626, 'grad_norm': 0.12116739153862, 'learning_rate': 0.0002, 'epoch': 4.49}
{'loss': 0.0347, 'grad_norm': 0.004358645062893629, 'learning_rate': 0.0002, 'epoch': 4.52}
{'loss': 0.0388, 'grad_norm': 0.11768519133329391, 'learning_rate': 0.0002, 'epoch': 4.56}
{'loss': 0.051, 'grad_norm': 0.02274761162698269, 'learning_rate': 0.0002, 'epoch': 4.6}
{'loss': 0.0466, 'grad_norm': 0.056122586131095886, 'learning_rate': 0.0002, 'epoch': 4.63}
{'loss': 0.0519, 'grad_norm': 0.06891199946403503, 'learning_rate': 0.0002, 'epoch': 4.67}
{'loss': 0.0668, 'grad_norm': 0.16029228270053864, 'learning_rate': 0.0002, 'epoch': 4.7}
{'loss': 0.088, 'grad_norm': 0.09870384633541107, 'learning_rate': 0.0002, 'epoch': 4.74}
{'loss': 0.0838, 'grad_norm': 0.06732221692800522, 'learning_rate': 0.0002, 'epoch': 4.78}
{'loss': 0.0344, 'grad_norm': 0.07623790949583054, 'learning_rate': 0.0002, 'epoch': 4.81}
{'loss': 0.1043, 'grad_norm': 0.08102722465991974, 'learning_rate': 0.0002, 'epoch': 4.85}
{'loss': 0.0529, 'grad_norm': 0.1206691637635231, 'learning_rate': 0.0002, 'epoch': 4.88}
{'loss': 0.0441, 'grad_norm': 0.09674523770809174, 'learning_rate': 0.0002, 'epoch': 4.92}
{'loss': 0.0409, 'grad_norm': 0.195876345038414, 'learning_rate': 0.0002, 'epoch': 4.96}
{'loss': 0.0634, 'grad_norm': 0.17425620555877686, 'learning_rate': 0.0002, 'epoch': 4.99}
{'loss': 0.0363, 'grad_norm': 0.06464119255542755, 'learning_rate': 0.0002, 'epoch': 5.03}
{'loss': 0.0329, 'grad_norm': 0.13100317120552063, 'learning_rate': 0.0002, 'epoch': 5.06}
{'loss': 0.0293, 'grad_norm': 0.06510080397129059, 'learning_rate': 0.0002, 'epoch': 5.1}
{'loss': 0.0371, 'grad_norm': 0.13431185483932495, 'learning_rate': 0.0002, 'epoch': 5.13}
{'loss': 0.0383, 'grad_norm': 0.07967676222324371, 'learning_rate': 0.0002, 'epoch': 5.17}
{'loss': 0.0369, 'grad_norm': 0.07305820286273956, 'learning_rate': 0.0002, 'epoch': 5.21}
{'loss': 0.0359, 'grad_norm': 0.17221730947494507, 'learning_rate': 0.0002, 'epoch': 5.24}
{'loss': 0.0332, 'grad_norm': 0.012573190033435822, 'learning_rate': 0.0002, 'epoch': 5.28}
{'loss': 0.028, 'grad_norm': 0.1402176171541214, 'learning_rate': 0.0002, 'epoch': 5.31}
{'loss': 0.0387, 'grad_norm': 0.13187676668167114, 'learning_rate': 0.0002, 'epoch': 5.35}
{'loss': 0.0472, 'grad_norm': 0.12115038186311722, 'learning_rate': 0.0002, 'epoch': 5.39}
{'loss': 0.0219, 'grad_norm': 0.0784037709236145, 'learning_rate': 0.0002, 'epoch': 5.42}
{'loss': 0.0601, 'grad_norm': 0.06263075768947601, 'learning_rate': 0.0002, 'epoch': 5.46}
{'loss': 0.0539, 'grad_norm': 0.06051219627261162, 'learning_rate': 0.0002, 'epoch': 5.49}
{'loss': 0.0422, 'grad_norm': 0.1254519373178482, 'learning_rate': 0.0002, 'epoch': 5.53}
{'loss': 0.0463, 'grad_norm': 0.11773636192083359, 'learning_rate': 0.0002, 'epoch': 5.57}
{'loss': 0.0227, 'grad_norm': 0.08570685237646103, 'learning_rate': 0.0002, 'epoch': 5.6}
{'loss': 0.031, 'grad_norm': 0.16810059547424316, 'learning_rate': 0.0002, 'epoch': 5.64}
{'loss': 0.0407, 'grad_norm': 0.12396855652332306, 'learning_rate': 0.0002, 'epoch': 5.67}
{'loss': 0.0439, 'grad_norm': 0.14963266253471375, 'learning_rate': 0.0002, 'epoch': 5.71}
{'loss': 0.0454, 'grad_norm': 0.13293805718421936, 'learning_rate': 0.0002, 'epoch': 5.75}
{'loss': 0.0582, 'grad_norm': 0.11675738543272018, 'learning_rate': 0.0002, 'epoch': 5.78}
{'loss': 0.0349, 'grad_norm': 0.09721869975328445, 'learning_rate': 0.0002, 'epoch': 5.82}
{'loss': 0.0257, 'grad_norm': 0.006572042126208544, 'learning_rate': 0.0002, 'epoch': 5.85}
{'loss': 0.0319, 'grad_norm': 0.01767309382557869, 'learning_rate': 0.0002, 'epoch': 5.89}
{'loss': 0.0653, 'grad_norm': 0.09380444139242172, 'learning_rate': 0.0002, 'epoch': 5.92}
{'loss': 0.0371, 'grad_norm': 0.13439330458641052, 'learning_rate': 0.0002, 'epoch': 5.96}
{'loss': 0.0278, 'grad_norm': 0.0036450056359171867, 'learning_rate': 0.0002, 'epoch': 6.0}
{'loss': 0.0232, 'grad_norm': 0.0668085440993309, 'learning_rate': 0.0002, 'epoch': 6.03}
{'loss': 0.0299, 'grad_norm': 0.04371674358844757, 'learning_rate': 0.0002, 'epoch': 6.07}
{'loss': 0.0274, 'grad_norm': 0.04109356924891472, 'learning_rate': 0.0002, 'epoch': 6.1}
{'loss': 0.0183, 'grad_norm': 0.08337919414043427, 'learning_rate': 0.0002, 'epoch': 6.14}
{'loss': 0.0288, 'grad_norm': 0.08372505754232407, 'learning_rate': 0.0002, 'epoch': 6.18}
{'loss': 0.0235, 'grad_norm': 0.09905929863452911, 'learning_rate': 0.0002, 'epoch': 6.21}
{'loss': 0.0252, 'grad_norm': 0.16222694516181946, 'learning_rate': 0.0002, 'epoch': 6.25}
{'loss': 0.0251, 'grad_norm': 0.13473598659038544, 'learning_rate': 0.0002, 'epoch': 6.28}
{'loss': 0.0246, 'grad_norm': 0.07658927887678146, 'learning_rate': 0.0002, 'epoch': 6.32}
{'loss': 0.021, 'grad_norm': 0.050423845648765564, 'learning_rate': 0.0002, 'epoch': 6.36}
{'loss': 0.0266, 'grad_norm': 0.10243906825780869, 'learning_rate': 0.0002, 'epoch': 6.39}
{'loss': 0.0276, 'grad_norm': 0.08257633447647095, 'learning_rate': 0.0002, 'epoch': 6.43}
{'loss': 0.0285, 'grad_norm': 0.1434752494096756, 'learning_rate': 0.0002, 'epoch': 6.46}

 65%|██████▍   | 1804/2780 [2:30:59<1:05:29,  4.03s/it]
 65%|██████▍   | 1805/2780 [2:31:05<1:16:38,  4.72s/it]
 65%|██████▍   | 1806/2780 [2:31:12<1:24:49,  5.23s/it]
 65%|██████▌   | 1807/2780 [2:31:16<1:20:34,  4.97s/it]
 65%|██████▌   | 1808/2780 [2:31:22<1:26:40,  5.35s/it]
 65%|██████▌   | 1809/2780 [2:31:28<1:29:15,  5.52s/it]
 65%|██████▌   | 1810/2780 [2:31:33<1:23:45,  5.18s/it]
                                                       

 65%|██████▌   | 1810/2780 [2:31:33<1:23:45,  5.18s/it]
 65%|██████▌   | 1811/2780 [2:31:37<1:18:27,  4.86s/it]
 65%|██████▌   | 1812/2780 [2:31:43<1:25:03,  5.27s/it]
 65%|██████▌   | 1813/2780 [2:31:47<1:18:40,  4.88s/it]
 65%|██████▌   | 1814/2780 [2:31:52<1:18:14,  4.86s/it]
 65%|██████▌   | 1815/2780 [2:31:56<1:16:54,  4.78s/it]
 65%|██████▌   | 1816/2780 [2:31:59<1:08:00,  4.23s/it]
 65%|██████▌   | 1817/2780 [2:32:04<1:12:21,  4.51s/it]
 65%|██████▌   | 1818/2780 [2:32:07<1:02:27,  3.90s/it]
 65%|██████▌   | 1819/2780 [2:32:13<1:13:44,  4.60s/it]
 65%|██████▌   | 1820/2780 [2:32:18<1:16:18,  4.77s/it]
                                                       

 65%|██████▌   | 1820/2780 [2:32:18<1:16:18,  4.77s/it]
 66%|██████▌   | 1821/2780 [2:32:24<1:18:04,  4.89s/it]
 66%|██████▌   | 1822/2780 [2:32:30<1:24:30,  5.29s/it]
 66%|██████▌   | 1823/2780 [2:32:35<1:23:44,  5.25s/it]
 66%|██████▌   | 1824/2780 [2:32:41<1:28:23,  5.55s/it]
 66%|██████▌   | 1825/2780 [2:32:46<1:25:26,  5.37s/it]
 66%|██████▌   | 1826/2780 [2:32:50<1:20:26,  5.06s/it]
 66%|██████▌   | 1827/2780 [2:32:56<1:24:17,  5.31s/it]
 66%|██████▌   | 1828/2780 [2:33:03<1:28:38,  5.59s/it]
 66%|██████▌   | 1829/2780 [2:33:09<1:33:58,  5.93s/it]
 66%|██████▌   | 1830/2780 [2:33:13<1:23:58,  5.30s/it]
                                                       

 66%|██████▌   | 1830/2780 [2:33:13<1:23:58,  5.30s/it]
 66%|██████▌   | 1831/2780 [2:33:19<1:28:20,  5.59s/it]
 66%|██████▌   | 1832/2780 [2:33:25<1:26:12,  5.46s/it]
 66%|██████▌   | 1833/2780 [2:33:31<1:29:49,  5.69s/it]
 66%|██████▌   | 1834/2780 [2:33:35<1:22:00,  5.20s/it]
 66%|██████▌   | 1835/2780 [2:33:39<1:16:07,  4.83s/it]
 66%|██████▌   | 1836/2780 [2:33:43<1:13:00,  4.64s/it]
 66%|██████▌   | 1837/2780 [2:33:49<1:18:51,  5.02s/it]
 66%|██████▌   | 1838/2780 [2:33:52<1:08:39,  4.37s/it]
 66%|██████▌   | 1839/2780 [2:33:55<1:05:20,  4.17s/it]
 66%|██████▌   | 1840/2780 [2:34:02<1:15:02,  4.79s/it]
                                                       

 66%|██████▌   | 1840/2780 [2:34:02<1:15:02,  4.79s/it]
 66%|██████▌   | 1841/2780 [2:34:08<1:21:46,  5.23s/it]
 66%|██████▋   | 1842/2780 [2:34:11<1:10:07,  4.49s/it]
 66%|██████▋   | 1843/2780 [2:34:17<1:18:16,  5.01s/it]
 66%|██████▋   | 1844/2780 [2:34:21<1:14:19,  4.76s/it]
 66%|██████▋   | 1845/2780 [2:34:26<1:12:52,  4.68s/it]
 66%|██████▋   | 1846/2780 [2:34:32<1:20:05,  5.14s/it]
 66%|██████▋   | 1847/2780 [2:34:35<1:11:46,  4.62s/it]
 66%|██████▋   | 1848/2780 [2:34:37<1:00:45,  3.91s/it]
 67%|██████▋   | 1849/2780 [2:34:43<1:06:27,  4.28s/it]
 67%|██████▋   | 1850/2780 [2:34:47<1:08:33,  4.42s/it]
                                                       

 67%|██████▋   | 1850/2780 [2:34:47<1:08:33,  4.42s/it]
 67%|██████▋   | 1851/2780 [2:34:51<1:05:00,  4.20s/it]
 67%|██████▋   | 1852/2780 [2:34:55<1:02:00,  4.01s/it]
 67%|██████▋   | 1853/2780 [2:34:59<1:03:07,  4.09s/it]
 67%|██████▋   | 1854/2780 [2:35:04<1:06:09,  4.29s/it]
 67%|██████▋   | 1855/2780 [2:35:10<1:15:07,  4.87s/it]
 67%|██████▋   | 1856/2780 [2:35:15<1:15:17,  4.89s/it]
 67%|██████▋   | 1857/2780 [2:35:19<1:10:25,  4.58s/it]
 67%|██████▋   | 1858/2780 [2:35:24<1:11:54,  4.68s/it]
 67%|██████▋   | 1859/2780 [2:35:29<1:13:59,  4.82s/it]
 67%|██████▋   | 1860/2780 [2:35:34<1:17:18,  5.04s/it]
                                                       

 67%|██████▋   | 1860/2780 [2:35:34<1:17:18,  5.04s/it]
 67%|██████▋   | 1861/2780 [2:35:41<1:22:45,  5.40s/it]
 67%|██████▋   | 1862/2780 [2:35:46<1:21:30,  5.33s/it]
 67%|██████▋   | 1863/2780 [2:35:52<1:24:26,  5.52s/it]
 67%|██████▋   | 1864/2780 [2:35:55<1:13:24,  4.81s/it]
 67%|██████▋   | 1865/2780 [2:36:00<1:14:50,  4.91s/it]
 67%|██████▋   | 1866/2780 [2:36:04<1:12:34,  4.76s/it]
 67%|██████▋   | 1867/2780 [2:36:10<1:17:31,  5.10s/it]
 67%|██████▋   | 1868/2780 [2:36:15<1:14:03,  4.87s/it]
 67%|██████▋   | 1869/2780 [2:36:20<1:17:20,  5.09s/it]
 67%|██████▋   | 1870/2780 [2:36:25<1:14:16,  4.90s/it]
                                                       

 67%|██████▋   | 1870/2780 [2:36:25<1:14:16,  4.90s/it]
 67%|██████▋   | 1871/2780 [2:36:31<1:20:18,  5.30s/it]
 67%|██████▋   | 1872/2780 [2:36:37<1:22:22,  5.44s/it]
 67%|██████▋   | 1873/2780 [2:36:39<1:09:07,  4.57s/it]
 67%|██████▋   | 1874/2780 [2:36:44<1:11:41,  4.75s/it]
 67%|██████▋   | 1875/2780 [2:36:48<1:05:21,  4.33s/it]
 67%|██████▋   | 1876/2780 [2:36:54<1:13:55,  4.91s/it]
 68%|██████▊   | 1877/2780 [2:37:00<1:19:52,  5.31s/it]
 68%|██████▊   | 1878/2780 [2:37:03<1:07:58,  4.52s/it]
 68%|██████▊   | 1879/2780 [2:37:09<1:15:39,  5.04s/it]
 68%|██████▊   | 1880/2780 [2:37:13<1:12:00,  4.80s/it]
                                                       

 68%|██████▊   | 1880/2780 [2:37:13<1:12:00,  4.80s/it]
 68%|██████▊   | 1881/2780 [2:37:19<1:13:31,  4.91s/it]
 68%|██████▊   | 1882/2780 [2:37:24<1:17:37,  5.19s/it]
 68%|██████▊   | 1883/2780 [2:37:31<1:22:16,  5.50s/it]
 68%|██████▊   | 1884/2780 [2:37:37<1:25:30,  5.73s/it]
 68%|██████▊   | 1885/2780 [2:37:43<1:27:43,  5.88s/it]
 68%|██████▊   | 1886/2780 [2:37:46<1:15:21,  5.06s/it]
 68%|██████▊   | 1887/2780 [2:37:52<1:20:35,  5.41s/it]
 68%|██████▊   | 1888/2780 [2:37:59<1:24:58,  5.72s/it]
 68%|██████▊   | 1889/2780 [2:38:04<1:23:22,  5.61s/it]
 68%|██████▊   | 1890/2780 [2:38:08<1:13:35,  4.96s/it]
                                                       

 68%|██████▊   | 1890/2780 [2:38:08<1:13:35,  4.96s/it]
 68%|██████▊   | 1891/2780 [2:38:14<1:19:14,  5.35s/it]
 68%|██████▊   | 1892/2780 [2:38:20<1:22:08,  5.55s/it]
 68%|██████▊   | 1893/2780 [2:38:23<1:12:01,  4.87s/it]
 68%|██████▊   | 1894/2780 [2:38:30<1:18:01,  5.28s/it]
 68%|██████▊   | 1895/2780 [2:38:34<1:12:08,  4.89s/it]
 68%|██████▊   | 1896/2780 [2:38:40<1:18:02,  5.30s/it]
 68%|██████▊   | 1897/2780 [2:38:44<1:12:06,  4.90s/it]
